File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
679a876c-3348-426f-8892-f5723d2b689f	e87beab5-8010-43eb-9208-b801c61d8af8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-5734	TCGA-CG-5734-11A	Solid Tissue Normal
566de25e-1062-4ccc-b9c0-82eb59eb031b	5ef0c5aa-d8a5-4508-8a9e-a60ff8d2ac35.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-IN-A6RJ	TCGA-IN-A6RJ-01A	Primary Tumor
d7fdc7b0-1f20-4f1e-a005-d40b981597f8	8f5abd86-92dc-4d7c-853f-ebc9979dd63a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-A4CS	TCGA-BR-A4CS-01A	Primary Tumor
187e578c-f552-49e8-89f8-15032dc8c06a	3f42e0b8-7e82-48e2-a138-5d6e527e7b0e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-4469	TCGA-CG-4469-01A	Primary Tumor
8497bf03-d710-44e2-96e2-bec5bc13e0ff	c0001d9c-5303-4581-80ea-e29b04ddeeb7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-IN-A6RO	TCGA-IN-A6RO-01A	Primary Tumor
b1c724c0-0537-4f3d-b570-bf79c5b8adb2	d807986d-eb01-4213-bb61-578b1d85d3ad.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-A4YX	TCGA-D7-A4YX-01A	Primary Tumor
afeb604f-efd9-4bbf-9d8a-09e1329c2328	1d69cb75-6af4-4fa9-aa40-fe66e6258f9e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-5577	TCGA-D7-5577-01A	Primary Tumor
0e4c814a-4be4-4f69-81ca-5f3ed13b267e	1ba6cf5f-1fe4-43cd-af13-e9c61b606418.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91E	TCGA-VQ-A91E-01A	Primary Tumor
d05c7b4a-4b41-4f17-8354-6b8ca16496fa	dab9bcda-0807-4cd8-83c8-93ea87ea288e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-4466	TCGA-CG-4466-01A	Primary Tumor
4ecb3498-797c-428b-a24d-54bdfcdaf321	3bdaae29-cdab-4075-9108-d75e42a6bfea.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-6803	TCGA-BR-6803-01A	Primary Tumor
