File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
71a447f2-6ce7-4f45-b0e9-89a8e6dd8c79	5b97516f-4f48-4ccb-8f0c-aa5f77dcd063.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CD-A489	TCGA-CD-A489-01A	Primary Tumor
ac00ad63-0059-4477-ac74-2de4178abc76	ab93fcf6-54ae-4893-a342-643257829b03.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-VQ-A8DT	TCGA-VQ-A8DT-01A	Primary Tumor
f94a3f32-b66f-4da8-891b-8bc574dcc856	56f8e1f8-d3e5-45cd-863b-10ed3a7cafc0.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-VQ-A91Y	TCGA-VQ-A91Y-01A	Primary Tumor
e370fd92-b9b6-4a8f-95ff-1eb74646d04f	f2848d5f-6788-4cb4-843e-f193ceadc15c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-D7-8572	TCGA-D7-8572-01A	Primary Tumor
7a1eec1a-319b-4a60-8f62-ddd5334caf29	2a41b365-31d4-47f4-8946-fde4b5479a94.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-HU-A4G9	TCGA-HU-A4G9-01A	Primary Tumor
37eed090-a3bd-4034-8efd-d8bb4be4f286	2dae9384-690e-4f75-9cdd-456de1534759.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-D7-8579	TCGA-D7-8579-01A	Primary Tumor
7ace3bed-70dc-4163-9933-d6bf7cec9f83	d036aa44-2179-47b6-b881-9559f3936f47.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-D7-6525	TCGA-D7-6525-01A	Primary Tumor
261aa17e-eb6d-42ae-8f56-ae09f843d9d2	286354ea-99b1-4e0c-b548-48721bd19793.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-VQ-AA6K	TCGA-VQ-AA6K-01A	Primary Tumor
6f78b4a0-9205-4ff7-8a95-2aa63de2e646	2b68f36a-7aed-471e-a134-eb494a9b48dd.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-HJ-7597	TCGA-HJ-7597-01A	Primary Tumor
fdbfbc99-78d9-4ff1-9ad8-266c5a752468	83e63378-f37e-4942-b506-b0e0a6cf1252.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-7707	TCGA-BR-7707-01A	Primary Tumor
9d22733d-f525-4113-95a9-b9dd9e70a742	f76e3c45-0018-4a1a-bb4f-f84b488d4e2c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-8683	TCGA-BR-8683-01A	Primary Tumor
